svc:b2540530-85f9-4f75-84ea-f115ab4932ec,hinge/joint extensions,,,,aat definition for flange fits
svc:67207703-5fac-41f4-8850-5226600123fc,hinges (book part),,,,"Flexible pieces of cloth, paper, or other material joining two separate parts and allowing a swinging motion of one or both of the members along a single axis."
svc:07b54a60-a43a-41f7-9956-f9f7ca771f8b,hollow tube,,,,A strip of strong paper cut to the height of the boards and folded parallel to the spine in such a way as to create a hollow space between the layers
svc:8d7a1071-075a-4903-95cf-61d2c2307575,joints,,,,"The apparatus used or the manner of joining two or more parts of an object or structure. In bookbinding, the term describes the flexing exterior junctions of the spine and covers of a book."
svc:f9b70808-1b35-46c3-bbc6-356a1ed3d8f6,kettlestitch,,,,"Refers to linked stitches, often chain stitches, made by hand at the head and tail of a text block, joining each gathering to the one next to it."
svc:d0f801a4-56a7-47a1-956c-c4e64324c02b,labels,,,,"Pieces of paper, leather, fabric, or small tablets inscribed and affixed to something for identification or description. In the context of bookbinding, refers specifically to paper or other material separate from that used to cover a book, on which the author's name and the title are printed or engraved and glued to the spine or front board. For larger, more public identifying notices, use ""identification signs."""
svc:dbc18d9f-643d-4854-9542-df9f8b5b60d1,laced case,,,,Case-type covers which are attached to a sewn bookblock by means of the sewing supports and/or endband core slips only.
svc:43431a4e-805d-4d9c-bbeb-0cb09e1ffe77,laced-in (endbands),,,,The process of attaching boards to a text block by passing the bands or cords on which the text block is sewn through holes cut into the boards
svc:117b52bb-c7b2-4a30-9436-2537bd95c4e2,laced-in boards (lacing-in),,,,Spines that have been given backing joints either by lacing boards on tightly and closing them or with a backing hammer.
svc:0b4585f5-b40f-4dc7-815e-f04138231528,leather,,,,
svc:f1861071-f142-45e7-af72-82ebea4deaf1,leaves,,,,"A leaf is a single sheet of paper or parchment, recto and verso, making two pages of a book; the basic bibliographical unit of a book."
svc:fb4eac08-0449-4ad8-8871-405b1bb75655,lifted,,,,"Dividing a whole object or aggragate of objects or object components into constituent parts. For the removal of an object or object components from physical contact with another, see ""detachment."""
svc:475ddd15-be19-4c86-8e93-69f6f83235d4,limp binding [limp covers],,,,"A full cover without boards can be described as limp. According to the cover material used, the cover will therefore be more or less flexible. Bindings with covers over thin, flexible boards or cover linings are sometimes referred to as semi-limp, a term which is often confused with limp and probably for that reason better avoided. The term 'limp' should therefore be used in conjunction with the appropriate term for the type of cover (i.e. limp laced-case, etc.)."
svc:20d3b60f-7c31-4be8-8ecb-6df87c330ace,marbled,,,,
svc:4f6f6c56-0bf3-4946-9cb8-0a83052be922,missing leaves,,,,
svc:5eaa7857-cde6-4480-97a1-82f14b367240,original binding,,,,"The binding of a book which has been bound only once, or, in edition binding, the earliest of several bindings used for a particular edition of a book."
svc:85079751-ae34-430b-bff0-378b19a8b016,paste board,,,,"Board made entirely of paper by whatever means (laminated, pulp, etc.). The term can be used where the boards of a book are completely covered and the means of their manufacture cannot be identified, but where it is clear that they are made of paper."
svc:9fdf9a9a-7b40-4668-ade3-e3af487e9973,paste paper,,,,"Paste paper is made by brushing or stippling one or more viscous colours (such as coloured starch paste) onto a sheet of paper to create decorative patterns. These range from simple straight, parallel lines to elaborate manipulations of the paste on the surface of the paper."
svc:1958359c-9810-43cb-b538-2c90c1656fd8,pastedown,,,,"Endleaves that are adhered to the inside of a cover or to the boards after a book is covered, even though this may be no more than the outer element of a guard or an outside-hook endleaf. The fact that an endleaf is used as a pastedown does not alter its identification within an endleaf format. It is simply an additional function added to that element or elements. Pastedowns must by definition be made towards the end of the binding process, after covering, but if an endleaf element was adhered to the inside of the boards before the book was covered, these should be described either under primary board attachment or as board stabilisers and not as pastedowns. Pastedowns are also known as board sheets (C. Clarkson)."
svc:d80937d9-f26d-490b-ac96-a97899e2a85b,pigskin,,,,"Use generally for the skin of the domestic pig. Use specifically for leather made from such skin, usually vegetable-tanned and having a characteristic grain pattern produced by the hair follicles which form roughly triangular groups of three."
svc:b00b03db-a498-4627-b863-b892abcbbe05,powdery (leather condition state),,,,
svc:ccd4166e-f62f-4cb7-b800-b65631159a52,previously repaired,,,,"AAT term 'previous intervention': Past restoration, preservation, or conservation process, especially as it affects present condition and appearance of artifacts and their future treatment."
svc:a572cac4-0520-4863-94bd-27cd51456cd9,pulp board,,,,"A board material made in single thick sheets from coarsely pulped paper, typically acquired from the trimmings from the cut edges of bookblocks, waste printed or manuscript paper, etc. When it breaks down at broken corners, it will not divide into layers but into very uneven flake-like fragments of paper. Pulp boards were made in a variety of thicknesses, and thinner boards were often laminated together with an adhesive to build up the thickness for larger books."
svc:a0c86bb0-0496-4ecb-8c82-4a7ed6e720ab,quarter binding,,,,Bindings in which the spine is of a material different from that of the sides of the book cover and the spine material extends up to one-eighth of the width of the boards.
svc:1b301859-6cef-4792-8060-fea38f45c7ed,raised cords,,,,Sewing supports that are placed on the surface of the spine of a bookblock and to which the gatherings are sewn
svc:d4eb8b9f-ded5-4194-a890-439f30adffbe,rebacked (rebacking),,,,"A very common repair to bindings, often where the boards have become detached, in which the original spine covering is lifted to be replaced by a new covering material which extends under the original covering along the back edges of the boards"
svc:32198755-8723-4796-84b6-3716e673ecdb,recessed cords,,,,Sewing supports that are placed in recesses cut across the spine of a bookblock and to which the gatherings are sewn
svc:c19405fa-b8e2-4336-a797-01e3625323b0,Renaissance/microcrystalline wax,,,,"A brand name for a microcrystalline wax polish. Renaissance wax is composed of a mixture of Cosmolloid 80 hard and BASF A waxes. It has been used to clean and polish wood, metals, ceramics, ivory, marble, and leather."
svc:5373a19a-99ba-4c2f-bd0f-24dae9323d8e,repairing,,,,"Restoring to a whole by replacing a part or putting together what is torn or broken, or otherwise restoring to sound condition."
svc:335b6bf3-35c0-463a-87c1-94cc4d5fcabe,resewing,,,,"The process of removing a text block from its case or covers, removing the spine lining (if any), old adhesive, as well as the original sewing thread, and then resewing the sections. In conservation bookbinding, ""resewing"" usually implies the same method of sewing as the original; in library binding, however, the term generally implies the substitution ofOVERSEWING for edition sewing. (130 )"
svc:7069f2bb-95a5-483f-9a45-14f0ef3a755d,sections (book part),,,,A group of folded or single leaves which can be used either singly or with other gatherings to create a textblock.
svc:f1bbda1e-9230-408b-b300-89b0f785e9e1,sewing,,,,"In the context of bookbinding, the joining of leaves or gatherings together one by one by drawing thread or wire backwards and forwards through the back folds of each sheet to attach it to the cords. It is distinct from ""stitching,"" which, in the context of bookbinding, is used for fastening together a number of leaves or gatherings by passing the thread or wire through all of them at once."
svc:34fb2e2c-41df-46ab-b484-ab2c2921f915,sewing supports,,,,Components placed across the spine of a bookblock to or through which the individual gatherings are sewn with thread.
svc:96a3205f-9cb8-43a6-8987-eb2474768922,sewn (endbands),,,,"Endbands secured to the bookblock by tiedowns of sewing thread taken down into the gatherings, which may or may not include a core, but are always worked separately from the main sewing of the bookblock."
svc:feb220f6-5f92-4660-854d-c01ec3e25a02,sewn all along,,,,"The sewing thread uses all the sewing stations along the spine-fold of a gathering, either to secure the gathering to sewing supports, create an unsupported or a change-over station, leaving a length of thread in the inner fold of the central bifolium in the spaces between each of the sewing stations, and does not leave any gaps between the lengths of thread."
svc:8fa5e512-d49a-4cca-bb59-871d8ea00afd,sheepskin,,,,"The skin of a sheep, with or without wool left on, prepared for any of various uses such as in garments, as leather or as parchment. The leather made from sheepskin is soft with little grain, and is not particularly durable"
svc:1615930c-f631-4f8f-92a1-1734a9479d29,single (sewing supports),,,,A wound support which has only a single element.
svc:fe14911b-d7c7-44ab-bf4b-ca28121615bf,soft,,,,"The action of making a substance more physically soft or pliable; to lessen hardness or rigidity. This may refer to applications of softening agents or processes in treatment of materials such as leather or parchment to increase softness, smoothness, or plasticity."
svc:8dfc9cb0-1522-44aa-9c43-9bae7b8f5d4a,spine linings,,,,"Pieces of sheet material placed on the spine, and either adhered to it or held in place without adhesive on the spine either by attachment to the boards or the endbands"
svc:38b8af19-0c33-4680-9e86-88de743615c3,split (condition state),,,,tearing: Creating separations in a flexible material by pulling or wrenching part from part.
svc:1acc52a5-49e4-4b48-a2d1-9e825c77632f,sprinkled calf,,,,
svc:dba6e6e8-5ada-45aa-82e8-fef0e8a649ec,stab sewing,,,,Method for bookbinding in which the entire thickness of the text block is sewn through with thread near the folds of the gatherings.
svc:40088169-31a6-4cb7-9786-5ee13458a85c,stamping,,,,"Marking the surface of an object by applying pressure with a tool, for example, transferring an ink mark to paper or embossing soft clay; also, applying preprinted labels such as postage stamps that substitute for official stamped marks. In bookbinding, distinguished from ""blocking"", in which pressure is applied by a machine"
svc:e21a7402-bf06-47f0-a421-1f467929d412,stenciled,,,,"Paper decorated by cutting a design out of a thin yet durable piece of sheet material, such as thin paper board, paper or parchment, and dabbing, pouncing, sprinkling, or rubbing a colour through the openings (cut-out stencil)."
svc:208d093b-8933-40de-8ced-d0b319acf0f4,stuck-on (endbands),,,,Endbands that are attached to the spine of the bookblock by means of adhesive only.
svc:803ccd5f-e13a-4cc9-9c5c-87f9a627001f,supported (sewing),,,,"Structures in which gatherings are sewn through the fold to either sewing supports or pierced sewing supports, as opposed to unsupported sewing structures that do not have any type of sewing support."
svc:b9fd32b8-b856-450d-8a14-5e335be1b943,tapes (sewing support),,,,"As used on bookbindings, narrow, flexible strips of textile or thin animal skin such as parchment, used most often as sewing supports"
svc:f1f80f56-7223-43c6-b307-cb77d86ad9fc,tipped (tipping in),,,,"The process of inserting a single leaf, errata slip, or illustration into a book with a narrow edge of paste that binds it to the following page."
svc:514ffbf8-7a5f-40f5-ae91-de56cf02d608,torn (tearing),,,,Creating separations in a flexible material by pulling or wrenching part from part.
svc:da238162-b69b-4bc4-9a3b-0faa6f1aba44,unsupported (sewing),,,,"A sewn structure in which the gatherings are not sewn to sewing supports, but are held together by thread only which passes from one gathering to the next."
svc:12b65c7a-4c5b-49b8-ad0a-630d925d8ff8,vellum,,,,"Fine-quality calf or lamb parchment used for writing, illuminations, or binding books. The terms ""vellum"" and ""parchment"" are sometimes confused and used interchangeably."
svc:d530ef46-cc1f-40f4-8e22-37c5b0bcfeef,wash (coloring type),,,,A dilute or thin coat of a paint applied over a large area.
svc:bc66ae4b-33ae-4a8e-ad33-5ecabcd08da3,wooden boards,,,,"Plank-like wooden boards ranging in thickness from approximately 4 to 20 mm (and occasionally thicker), as opposed to sca'boards which will be found in the range 1 to 3 mm. Thick wooden boards will often be shaped around the edges or across the outer surface and will usually have holes or tunnels drilled in them for the slips of sewing supports and/or endband cores. In the absence of a pre-existing term for these boards, we are describing them simply as wooden boards, and using the term sca'boards to identify the much thinner split boards."
svc:d222fb37-76ee-4f3e-ae8b-66e21e334ee2,spine (bookblock),,,,"The edge of the bookblock opposite the fore-edge where the spine-folds of the gatherings, sewing supports, external endband tiedowns and spine linings will be found."
svc:de69a040-c348-4495-b194-b16fa0cae21c,board reattachment,,,,"The process of attaching individual boards to a text block, usually by gluing the tapes and spine-lining material to the inside of single boards or between split boards, or by the lacing-in of the cords through holes or grooves in the boards. For the attachement of a previously made case to a text block, use ""casing-in."""
svc:2ab6b31b-45d2-4696-b03c-08418903139b,flyleaves,,,,Refers to the leaf of a book's endleaves that is not pasted to the cover.
svc:6077f92e-a468-4320-a6a9-8d92219d6def,loose,,,,
svc:978bdcd9-cca3-4b71-aa94-bc841708fc35,missing,,,,
svc:4d51c3e4-dd78-4d65-be5c-0139113f2fe4,treatment,,,,
svc:c4cb82c8-7bfa-4272-86d0-b6ae4cf13cfd,rebuilding,,,,
svc:ad329f74-fa11-4ca9-afd3-a1ead8af5571,re-covering (corners),,,,
svc:907361d6-6891-4866-8109-69b9f4863feb,SC6000 wax,,,,
svc:5f8a53bd-8bd7-40d2-b704-d18da6299d35,supported kettle,,,,
svc:3af4a72b-0f30-4132-a1c5-d19872bc4528,searchworks,,,,
svc:1523c9a8-ee92-46d1-86cf-4e75085fb974,timespan,,,,
svc:a5e7ec9c-78c7-4c66-8d65-7370a8516ff9,application,,,,
svc:74947946-5800-4c88-be65-472a137badd2,mechanical (mode of action),,,,
svc:6abcc42b-4b9e-430e-b0aa-eb9f141a81c0,new,,,,
svc:bf92aa78-d639-48c2-bfef-be2b2f4b3f6b,recommendations (for future care),,,,
svc:abe19913-5854-4e1a-a094-36364d53d8d1,reinforcement,,,,
svc:8754990a-4b74-4e94-b37d-f933bbd3a95c,repair,,,,
svc:8aa3d8d5-667f-4f7b-85dd-731f31309338,adhesive only (spine lining),,,,
svc:cbbd7ae5-ebc3-4034-9e94-5312df2efd82,hinged/guarded,,,,
svc:640bd8f7-0722-4bec-8285-1d251bf311ce,hollow,,,,
svc:72a0867a-8633-4562-a812-dde426ba5619,Japanese paper over cloth (technique),,,,
svc:38c65fe6-7b0f-4277-9857-fe0c2c8198a5,leather treatment,,,,
svc:40a0363f-c850-4511-9ae4-863cb75ccc93,lifting (treatment action),,,,
svc:dc8ec73a-3596-4348-9f01-f7a50e02e728,no endbands,,,,
svc:b2ccadf0-547f-4e07-92b0-e4e8eaa8ae3e,sewn around,,,,
svc:41dea579-2405-40fa-9252-690205e16f61,weakly attached,,,,
svc:7dcac9c8-edac-44de-b658-98287e674f7f,airplane linen,aerolinen,boiled linen,brown linen,"(material) lightweight, unbleached, unsized Irish linen with high thread count. "
svc:60aafd7c-2f36-4ba4-a9b3-57c73c4e844d,over boards,,,,(technique) a bookbinding method where covering material is directly adhered to boards. Often used with parchment or vellum to distinguish from a limp binding where boards are absent or not directly adhered to the covering material.
svc:1125cd47-5a3b-48c7-8192-ea5310cb6787,text-to-cover attachment,,,,(component) methods used to join the textblock of a bookbinding to the boards or case of the bookbinding  
svc:82059d87-118b-4850-af72-bd93f4e363fc,aerocotton,airplane cotton,,,(material)
